ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
32,Paris,French Open,5/28/22,Grand Slam,Outdoor,Clay,3rd Round,5,Cilic M.,Simon G.,23,158,1695,391,6,0,6,3,6,2,,,,,3,0,Completed,1.22,4.33,1.24,4.57,1.27,5.5,1.2,4.7
32,Paris,French Open,5/28/22,Grand Slam,Outdoor,Clay,3rd Round,5,Hurkacz H.,Goffin D.,13,48,3095,1023,7,5,6,2,6,1,,,,,3,0,Completed,1.66,2.2,1.72,2.25,1.76,2.4,1.67,2.23
32,Paris,French Open,5/28/22,Grand Slam,Outdoor,Clay,3rd Round,5,Tsitsipas S.,Ymer M.,4,95,5965,672,6,2,6,2,6,1,,,,,3,0,Completed,1.05,11,1.04,15.04,1.06,16,1.04,11.77
32,Paris,French Open,5/28/22,Grand Slam,Outdoor,Clay,3rd Round,5,Ruud C.,Sonego L.,8,35,3940,1190,6,2,6,7,1,6,6,4,6,3,3,2,Completed,1.16,5,1.16,6.18,1.18,6.75,1.14,5.77
32,Paris,French Open,5/28/22,Grand Slam,Outdoor,Clay,3rd Round,5,Rune H.,Gaston H.,40,74,1159,828,6,3,6,3,6,3,,,,,3,0,Completed,1.3,3.5,1.34,3.56,1.36,3.6,1.33,3.36
32,Paris,French Open,5/29/22,Grand Slam,Outdoor,Clay,4th Round,5,Djokovic N.,Schwartzman D.,1,16,8660,2505,6,1,6,3,6,3,,,,,3,0,Completed,1.07,9,1.09,9.64,1.1,12.75,1.07,8.8
32,Paris,French Open,5/29/22,Grand Slam,Outdoor,Clay,4th Round,5,Zverev A.,Zapata Miralles B.,3,131,7075,475,7,6,7,5,6,3,,,,,3,0,Completed,1.06,10,1.06,12.16,1.08,13.75,1.05,10.24
32,Paris,French Open,5/29/22,Grand Slam,Outdoor,Clay,4th Round,5,Nadal R.,Auger-Aliassime F.,5,9,5525,3820,3,6,6,3,6,2,3,6,6,3,3,2,Completed,1.14,5.5,1.15,6.54,1.19,6.88,1.14,5.82
32,Paris,French Open,5/29/22,Grand Slam,Outdoor,Clay,4th Round,5,Alcaraz C.,Khachanov K.,6,25,4648,1620,6,1,6,4,6,4,,,,,3,0,Completed,1.1,7,1.11,8.06,1.12,9.25,1.09,7.64
32,Paris,French Open,5/30/22,Grand Slam,Outdoor,Clay,4th Round,5,Ruud C.,Hurkacz H.,8,13,3940,3095,6,2,6,3,3,6,6,3,,,3,1,Completed,1.57,2.37,1.62,2.45,1.66,3.03,1.57,2.43
32,Paris,French Open,5/30/22,Grand Slam,Outdoor,Clay,4th Round,5,Rune H.,Tsitsipas S.,40,4,1159,5965,7,5,3,6,6,3,6,4,,,3,1,Completed,4.5,1.2,4.45,1.25,4.8,1.27,4.37,1.22
32,Paris,French Open,5/30/22,Grand Slam,Outdoor,Clay,4th Round,5,Rublev A.,Sinner J.,7,12,3945,3185,1,6,6,4,2,0,,,,,1,1,Retired,1.8,2,1.88,2.04,1.91,2.1,1.82,2.01
32,Paris,French Open,5/30/22,Grand Slam,Outdoor,Clay,4th Round,5,Cilic M.,Medvedev D.,23,2,1695,7980,6,2,6,3,6,2,,,,,3,0,Completed,3.75,1.28,3.94,1.3,4.1,1.33,3.73,1.28
32,Paris,French Open,5/31/22,Grand Slam,Outdoor,Clay,Quarterfinals,5,Zverev A.,Alcaraz C.,3,6,7075,4648,6,4,6,4,4,6,7,6,,,3,1,Completed,4.33,1.22,3.93,1.3,4.36,1.3,3.97,1.25
32,Paris,French Open,5/31/22,Grand Slam,Outdoor,Clay,Quarterfinals,5,Nadal R.,Djokovic N.,5,1,5525,8660,6,2,4,6,6,2,7,6,,,3,1,Completed,2.75,1.44,2.9,1.47,3.1,1.5,2.85,1.44
32,Paris,French Open,6/1/22,Grand Slam,Outdoor,Clay,Quarterfinals,5,Cilic M.,Rublev A.,23,7,1695,3945,5,7,6,3,6,4,3,6,7,6,3,2,Completed,2.1,1.72,2.14,1.79,2.31,1.8,2.15,1.72
32,Paris,French Open,6/1/22,Grand Slam,Outdoor,Clay,Quarterfinals,5,Ruud C.,Rune H.,8,40,3940,1159,6,1,4,6,7,6,6,3,,,3,1,Completed,1.44,2.75,1.43,3.05,1.5,3.12,1.44,2.82
32,Paris,French Open,6/3/22,Grand Slam,Outdoor,Clay,Semifinals,5,Nadal R.,Zverev A.,5,3,5525,7075,7,6,6,6,,,,,,,1,0,Retired,1.33,3.4,1.38,3.32,1.41,3.5,1.35,3.3
32,Paris,French Open,6/3/22,Grand Slam,Outdoor,Clay,Semifinals,5,Ruud C.,Cilic M.,8,23,3940,1695,3,6,6,4,6,2,6,2,,,3,1,Completed,1.44,2.75,1.45,2.97,1.5,3.08,1.44,2.83
